Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
33,Non-binary,Bachelor's,Single,37507.0,703.0,15250.0,Auto,Self-employed,12,Poor,0.2441365066922177,197818.0,2.0,West Kimberlymouth,KY,Venezuela,2.0,0,Low
35,Female,High School,Widowed,47446.0,644.0,7874.0,Home,Unemployed,4,Poor,0.3078541091319372,108374.0,1.0,Brandonburgh,MP,Kenya,4.0,1,Medium
26,Non-binary,PhD,Widowed,139659.5156965782,763.0,32588.10945042828,Auto,Employed,20,Good,0.08590105320325817,155257.89827639502,2.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
46,Female,High School,Married,65897.0,688.0,20855.0,Home,Employed,4,Excellent,0.1630482969540393,122770.0,4.0,Annaport,VT,Netherlands,0.0,1,Low
34,Female,Master's,Widowed,80582.0,622.0,44352.0,Business,Self-employed,8,Fair,0.5370204882429773,209744.0,0.0,Lisamouth,IA,Fiji,4.0,0,Low
56,Non-binary,Master's,Single,64706.0,709.0,5009.0,Auto,Unemployed,1,Fair,0.5746184064679564,105387.0,0.0,Millerport,MI,Sudan,4.0,0,Low
34,Female,PhD,Single,46865.705231241474,587.0,79351.68853436716,Auto,Self-employed,36,Poor,0.4036174465892961,63002.20749593655,5.0,Synthetic,Synthetic,Synthetic,4.0,0,High
24,Female,Bachelor's,Married,107016.75714188146,758.0,67922.33649580357,Business,Self-employed,25,Good,0.06298790976898391,327398.11350840935,1.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
64,Male,PhD,Widowed,94426.0,711.0,28099.0,Home,Self-employed,17,Good,0.1440731585974052,109365.0,0.0,South Courtneyside,MP,Cuba,3.0,0,Medium
25,Female,High School,Married,118267.0,742.0,10133.0,Business,Self-employed,16,Good,0.3781017428105818,153018.0,2.0,Lake Valerie,PR,Andorra,3.0,2,High
36,Non-binary,High School,Married,38018.0,713.0,22173.0,Auto,Employed,3,Fair,0.496507297427428,141064.0,4.0,Sanchezland,NY,Antarctica (the territory South of 60 deg S),2.0,0,Medium
44,Male,PhD,Widowed,21979.0,704.0,32161.0,Auto,Unemployed,4,Poor,0.5220519042298339,267225.0,3.0,Lindabury,SC,Venezuela,0.0,0,Low
32,Male,Master's,Widowed,79617.72314348971,581.0,60019.2235141273,Home,Unemployed,39,Fair,0.4714544435204591,53925.01784272371,4.0,Synthetic,Synthetic,Synthetic,3.0,2,High
23,Female,PhD,Divorced,39874.0,690.0,21011.0,Personal,Unemployed,3,Excellent,0.34174042,120161.0,0.0,Andreaburgh,VI,Uzbekistan,4.0,0,Low
32,Male,Master's,Married,99211.0,631.0,44886.0,Personal,Unemployed,3,Fair,0.2213203159261484,123213.0,1.0,New Dylan,SD,Rwanda,4.0,1,High
61,Non-binary,Master's,Widowed,68875.0,700.0,15006.0,Personal,Self-employed,14,Excellent,0.2422629085393826,295485.0,2.0,Medinatown,IN,Mexico,1.0,1,Low
45,Male,Master's,Married,30304.0,628.0,9753.0,Personal,Employed,5,Good,0.345034855,168168.0,4.0,Jacobsonton,AR,Ecuador,2.0,2,Low
27,Female,PhD,Widowed,29157.9341427711,637.0,21127.103893036016,Business,Employed,36,Poor,0.6587827624238883,41131.88841060379,0.0,Synthetic,Synthetic,Synthetic,3.0,0,High
38,Female,Bachelor's,Widowed,163734.13368613835,753.0,38646.99820312636,Auto,Employed,32,Excellent,0.14026871575234162,219644.24837020354,0.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
22,Non-binary,PhD,Single,98647.0,774.0,31623.0,Home,Self-employed,3,Poor,0.4584817923656866,40704.0,2.0,Abigailtown,VT,Georgia,4.0,2,Medium
58,Male,Bachelor's,Married,72201.0,634.0,49256.0,Business,Self-employed,17,Excellent,0.2914781444089788,272605.0,1.0,Port Justin,WY,Slovakia (Slovak Republic),1.0,1,Low
47,Non-binary,Master's,Divorced,42449.0,719.0,18128.0,Personal,Unemployed,9,Poor,0.1714456766001979,200288.0,4.0,Courtneyshire,DC,El Salvador,0.0,1,Low
49,Female,Master's,Single,41806.976591197235,586.0,66074.5182761219,Home,Self-employed,2,Fair,0.5074689505921778,17857.029943185844,0.0,Synthetic,Synthetic,Synthetic,2.0,2,High
46,Male,PhD,Married,25989.896946787012,642.0,17243.8714872606,Business,Unemployed,18,Fair,0.4912853263962841,46863.467155758284,1.0,Synthetic,Synthetic,Synthetic,4.0,2,High
43,Non-binary,Master's,Single,76488.56956634182,611.0,81806.24501860852,Personal,Employed,26,Poor,0.652113654504908,17190.30641008238,1.0,Synthetic,Synthetic,Synthetic,2.0,1,High
23,Male,High School,Married,83853.0,712.0,11358.0,Business,Employed,7,Good,0.5871845353205143,166988.0,3.0,Lake Vincent,PR,Luxembourg,2.0,1,Low
35,Male,High School,Divorced,94891.0,625.0,31858.0,Home,Self-employed,4,Excellent,0.1195991535198482,150719.0,3.0,South Williamstad,ND,Micronesia,3.0,1,High
28,Non-binary,High School,Married,69665.0,739.0,21190.0,Home,Unemployed,5,Excellent,0.5946368672594083,24963.0,2.0,Cindyburgh,HI,Honduras,4.0,1,Low
21,Non-binary,Master's,Widowed,60254.73948073908,635.0,114151.06523980241,Personal,Self-employed,12,Fair,0.6645467200481138,63606.45785121235,1.0,Synthetic,Synthetic,Synthetic,3.0,2,High
36,Non-binary,PhD,Divorced,62077.0,673.0,5207.0,Auto,Self-employed,6,Poor,0.1460384131080664,228707.0,1.0,Nicholasberg,HI,Somalia,1.0,1,Medium
32,Non-binary,PhD,Single,112449.0,623.0,11938.0,Business,Self-employed,3,Poor,0.3806707751399539,218183.0,2.0,Grayland,OR,Switzerland,2.0,1,Low
22,Non-binary,Master's,Married,51270.68421409397,619.0,51709.12390231746,Home,Unemployed,13,Poor,0.6006589910920916,46426.56689099254,5.0,Synthetic,Synthetic,Synthetic,2.0,0,High
30,Non-binary,Master's,Widowed,114499.0,779.0,40584.0,Auto,Self-employed,6,Fair,0.284052613918844,76919.0,3.0,New Susan,AR,Mauritius,2.0,1,Low
57,Male,PhD,Widowed,102632.91953564931,818.0,23761.661454915375,Business,Employed,37,Good,0.19535739353983572,399530.3654040604,3.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
21,Non-binary,High School,Single,51763.661255700856,582.0,37734.081377297385,Business,Unemployed,15,Fair,0.5437446845103271,17138.46753273657,5.0,Synthetic,Synthetic,Synthetic,3.0,2,High
25,Female,PhD,Married,103447.84447926815,742.0,59035.08476438549,Home,Self-employed,35,Excellent,0.17096166814552083,298386.07459307555,1.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
48,Male,PhD,Married,78559.26996945599,616.0,93579.41518896425,Home,Employed,19,Fair,0.648258347374996,46656.32867470918,3.0,Synthetic,Synthetic,Synthetic,3.0,0,High
25,Non-binary,PhD,Widowed,41865.48692133685,621.0,77703.3824872782,Personal,Unemployed,6,Fair,0.5327088341722628,33319.28583592577,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
59,Non-binary,Master's,Married,93602.0,724.0,44575.0,Business,Self-employed,2,Excellent,0.156980236083483,49090.0,4.0,Whiteland,SC,United States of America,3.0,0,Low
43,Female,Bachelor's,Widowed,50011.0,685.0,42261.0,Personal,Employed,18,Fair,0.1259151544047847,143489.0,4.0,New John,HI,Svalbard & Jan Mayen Islands,0.0,1,Low
21,Female,High School,Widowed,65330.0,619.0,48155.0,Home,Self-employed,19,Fair,0.4592998446342838,113279.0,3.0,New Adam,MS,Grenada,3.0,2,Low
47,Non-binary,PhD,Married,73149.0,785.0,19125.0,Personal,Unemployed,19,Fair,0.23957220498123,168064.0,0.0,East Carlychester,LA,Malawi,0.0,1,Medium
69,Male,Bachelor's,Married,116085.0,636.0,41331.0,Business,Unemployed,17,Poor,0.2794711157125654,93556.0,2.0,Lake Jennifer,MD,Yemen,1.0,1,Low
42,Non-binary,High School,Married,39887.0,788.0,27528.0,Auto,Unemployed,16,Poor,0.1929737856336122,127435.0,0.0,Grahamburgh,NE,Somalia,0.0,0,Medium
20,Male,Bachelor's,Widowed,70216.0,624.0,40432.0,Home,Self-employed,16,Excellent,0.1018264628259677,189739.0,4.0,Schneidertown,HI,Holy See (Vatican City State),0.0,0,Low
19,Male,Master's,Married,119014.39556147181,741.0,99560.98032045271,Personal,Self-employed,12,Excellent,0.19977692340268594,461119.4159445091,4.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
21,Male,Bachelor's,Married,103227.0,727.0,5857.0,Personal,Self-employed,15,Fair,0.5601232469282684,265503.0,4.0,North Maureenside,NJ,American Samoa,2.0,2,Medium
33,Non-binary,PhD,Single,37015.0,607.0,21616.0,Personal,Employed,15,Fair,0.5640157905008933,209198.0,3.0,Joshuachester,CT,Sweden,4.0,1,Low
39,Male,Bachelor's,Divorced,60849.0,613.0,27091.0,Auto,Unemployed,5,Good,0.1339288947588584,174774.0,1.0,Parkerfurt,KS,Eritrea,0.0,1,Medium
45,Non-binary,Master's,Widowed,39299.47561286754,634.0,30131.619773736562,Auto,Employed,29,Fair,0.5696799155172807,91919.73445212141,2.0,Synthetic,Synthetic,Synthetic,5.0,2,High
64,Male,High School,Divorced,46558.0,650.0,17349.0,Auto,Self-employed,3,Poor,0.3525352399193203,182318.0,3.0,Muellermouth,PR,Lithuania,4.0,2,Low
44,Non-binary,High School,Divorced,73260.10414247353,641.0,132996.88314453381,Business,Employed,16,Fair,0.4727484097075401,35230.99517545266,5.0,Synthetic,Synthetic,Synthetic,5.0,0,High
48,Female,Bachelor's,Single,86556.0,701.0,29592.0,Business,Unemployed,15,Excellent,0.5691952410118911,178987.0,1.0,Hermanborough,ID,India,4.0,2,High
58,Female,Bachelor's,Divorced,71626.0,754.0,46955.0,Business,Unemployed,16,Fair,0.4481140320716792,152865.0,2.0,Matthewton,IL,Andorra,3.0,1,Low
27,Male,PhD,Single,54229.0,709.0,18715.0,Auto,Employed,16,Good,0.2239176796651848,51750.0,1.0,Lucasborough,MH,Turkmenistan,4.0,2,Medium
33,Male,PhD,Divorced,73841.57769096704,604.0,61322.03512338348,Personal,Self-employed,17,Poor,0.5373033060078038,70905.34728353827,1.0,Synthetic,Synthetic,Synthetic,2.0,1,High
31,Female,PhD,Widowed,115273.0,616.0,21255.0,Auto,Unemployed,10,Excellent,0.2060543349037174,132944.0,2.0,Port Mary,MD,Latvia,3.0,0,Low
55,Male,High School,Divorced,55093.024771257995,629.0,87869.4555589596,Business,Employed,38,Poor,0.6682079775980581,62856.67215697659,2.0,Synthetic,Synthetic,Synthetic,2.0,0,High
35,Female,High School,Married,109627.0,755.0,6719.0,Personal,Unemployed,18,Excellent,0.1214875858009268,234497.0,2.0,Kathyshire,NY,Cayman Islands,3.0,0,Low
50,Male,High School,Divorced,58805.0,695.0,6411.0,Home,Employed,15,Poor,0.5257100186268079,87887.0,0.0,Lindsayfurt,MS,Algeria,4.0,0,Low
65,Non-binary,High School,Married,164023.00282193956,748.0,116266.06590463717,Business,Self-employed,0,Good,0.15556521616382712,482028.4478122575,2.0,Synthetic,Synthetic,Synthetic,0.0,0,Low
57,Non-binary,High School,Single,78120.45932571549,629.0,143074.5483311004,Auto,Unemployed,15,Poor,0.5830556775373988,35553.68251239599,4.0,Synthetic,Synthetic,Synthetic,4.0,1,High
33,Male,High School,Divorced,54018.0,723.0,20117.0,Business,Employed,17,Excellent,0.3693251141857044,153161.0,2.0,Ronnieburgh,AL,Greenland,1.0,0,Medium
43,Female,High School,Divorced,99841.0,698.0,39501.0,Auto,Unemployed,18,Poor,0.5500045320295557,175301.0,0.0,Lucasmouth,PR,Azerbaijan,1.0,1,Low
32,Female,Master's,Single,115368.0,648.0,19868.0,Auto,Employed,16,Poor,0.420902234196801,222738.0,3.0,Petersonberg,OH,Tokelau,2.0,0,High
38,Non-binary,PhD,Single,67709.64239800844,603.0,81746.56469261725,Business,Employed,12,Fair,0.6797512303580945,36400.54834600804,2.0,Synthetic,Synthetic,Synthetic,2.0,1,High
46,Female,High School,Widowed,37441.0,642.0,48806.0,Personal,Self-employed,7,Poor,0.2455342979705722,140676.0,3.0,Ericshire,CO,Lebanon,4.0,2,Low
66,Female,Master's,Widowed,44335.7157984892,625.0,63564.673446857094,Business,Self-employed,0,Poor,0.6295289725336312,33704.15470630701,0.0,Synthetic,Synthetic,Synthetic,3.0,2,High
53,Female,High School,Married,104564.0,691.0,12155.0,Home,Self-employed,16,Fair,0.2911657183078062,291257.0,2.0,Loriport,UT,Mauritania,3.0,0,Medium
40,Female,High School,Married,105140.0,763.0,11073.0,Personal,Unemployed,7,Good,0.1473200782606784,182223.0,1.0,Fernandezfort,NC,Egypt,1.0,0,Low
41,Non-binary,Master's,Widowed,115263.0,728.0,31019.0,Personal,Employed,7,Excellent,0.5050124425943203,135866.0,2.0,Lake Charles,WV,Malta,4.0,1,Medium
48,Non-binary,Bachelor's,Divorced,74746.76649216597,592.0,47672.90728886866,Home,Self-employed,30,Fair,0.4332046651071485,74796.87979096145,4.0,Synthetic,Synthetic,Synthetic,3.0,1,High
42,Male,High School,Divorced,23484.0,703.0,9388.0,Personal,Employed,10,Good,0.5607475917650627,33019.0,0.0,East Ninaberg,NJ,Taiwan,1.0,0,Low
41,Female,Master's,Married,74232.0,674.0,23283.0,Auto,Unemployed,9,Good,0.5025263937725376,182391.0,1.0,South Matthew,FL,Palestinian Territory,1.0,2,Medium
42,Female,PhD,Widowed,20332.126689244,627.0,23311.080346648225,Auto,Self-employed,23,Poor,0.43130458018784384,31382.6721609882,2.0,Synthetic,Synthetic,Synthetic,3.0,1,High
47,Non-binary,High School,Married,101876.0,667.0,8577.0,Business,Self-employed,8,Fair,0.3152014696768601,48668.0,4.0,North Stephanie,MN,Turkmenistan,2.0,2,Medium
48,Non-binary,High School,Divorced,114243.0,732.0,48760.0,Home,Unemployed,14,Fair,0.3066985948835076,137057.0,2.0,Morganstad,WY,Armenia,1.0,1,Low
57,Male,High School,Married,101289.0,663.0,10509.0,Auto,Unemployed,2,Fair,0.298689375,189867.0,1.0,West Shawnland,ND,Ukraine,3.0,0,Medium
29,Male,High School,Married,56660.0,640.0,7120.0,Home,Self-employed,10,Good,0.2295802780571602,299237.0,3.0,New Tonya,ME,Dominica,0.0,2,Low
26,Female,High School,Widowed,46287.44640894041,584.0,85033.71636127308,Auto,Employed,26,Fair,0.4085856471015281,67955.09940807533,2.0,Synthetic,Synthetic,Synthetic,4.0,2,High
35,Male,High School,Divorced,70558.40630460932,641.0,133680.84549430944,Personal,Self-employed,17,Poor,0.5277625683826479,53579.16312942951,2.0,Synthetic,Synthetic,Synthetic,2.0,0,High
49,Male,Bachelor's,Widowed,20982.0,779.0,47146.0,Home,Self-employed,15,Good,0.1933272827914745,39994.0,3.0,Lake Anthony,CT,Eritrea,2.0,2,Low
18,Male,High School,Divorced,59096.66612072238,603.0,103765.78354199443,Personal,Unemployed,3,Poor,0.6009080046457038,10412.111859595285,2.0,Synthetic,Synthetic,Synthetic,4.0,2,High
61,Female,PhD,Single,102189.0,765.0,38418.0,Auto,Unemployed,17,Good,0.4717680382897729,183846.0,4.0,Michelleview,GA,Somalia,1.0,1,Medium
29,Female,Master's,Single,145346.55327721284,826.0,51460.25141615019,Business,Self-employed,28,Excellent,0.13666853222252423,209792.89827727812,0.0,Synthetic,Synthetic,Synthetic,0.0,2,Low
24,Female,Bachelor's,Divorced,103232.0,783.0,9982.0,Business,Employed,18,Excellent,0.474879785,162468.0,4.0,Carneyhaven,AK,Saint Kitts and Nevis,4.0,2,Medium
32,Female,PhD,Married,53064.0,774.0,10557.0,Business,Unemployed,3,Fair,0.4424419519084939,111649.0,3.0,Stevenbury,VT,Puerto Rico,2.0,0,Low
49,Non-binary,Bachelor's,Married,87546.0,775.0,10243.0,Home,Unemployed,3,Good,0.5295779221748781,255929.0,0.0,Murphyfort,AS,Qatar,2.0,0,Low
36,Non-binary,PhD,Married,111472.0,761.0,21973.0,Home,Unemployed,13,Fair,0.4518113560292516,238478.0,4.0,North Samantha,OR,Romania,1.0,0,Low
20,Female,High School,Divorced,46485.0,714.0,13389.0,Personal,Self-employed,12,Excellent,0.2178574833466693,27421.0,3.0,New Matthewborough,SD,Martinique,0.0,0,Low
50,Male,PhD,Widowed,38361.0,670.0,29273.0,Personal,Self-employed,8,Excellent,0.4892014870629829,188908.0,2.0,Port Kirstenport,UT,Cambodia,2.0,2,Medium
20,Female,PhD,Widowed,59536.9082487863,585.0,52256.05420510094,Personal,Unemployed,37,Poor,0.6857982775068303,42200.39885654785,1.0,Synthetic,Synthetic,Synthetic,4.0,0,High
54,Male,PhD,Divorced,41725.0,777.0,31532.0,Home,Unemployed,1,Good,0.3295819873945219,257918.0,0.0,New Heatherburgh,NC,Chad,3.0,0,Low
42,Female,Master's,Married,20014.0,675.0,28613.0,Auto,Employed,8,Poor,0.102261329128845,226362.0,2.0,Lake Ashley,CT,Martinique,4.0,2,Medium
66,Male,Master's,Divorced,107388.0,715.0,18604.0,Auto,Employed,15,Fair,0.4237960390268153,254633.0,3.0,East Sarah,AZ,Tuvalu,1.0,1,Low
58,Female,Bachelor's,Married,52682.69709061618,594.0,49305.79371896957,Auto,Unemployed,15,Fair,0.4682607767712102,69689.11291625531,3.0,Synthetic,Synthetic,Synthetic,5.0,0,High
20,Female,Master's,Single,119122.52346216456,717.0,47713.05581336198,Auto,Employed,29,Good,0.3460559266407593,145676.0685921927,5.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
22,Female,Bachelor's,Widowed,101165.0,652.0,41174.0,Home,Self-employed,19,Excellent,0.411301750348061,219713.0,3.0,Port Heatherton,WI,Bahamas,0.0,0,Medium
57,Male,Bachelor's,Single,56462.51119369919,713.0,35412.24541430727,Home,Self-employed,34,Fair,0.3074740326047445,85309.31317489967,2.0,Synthetic,Synthetic,Synthetic,2.0,1,Medium
69,Female,Bachelor's,Widowed,104079.0,666.0,44260.0,Home,Employed,9,Poor,0.1050996764346467,154649.0,0.0,Port Tinaborough,ME,Fiji,2.0,2,Medium
38,Non-binary,PhD,Single,77268.0,738.0,15657.0,Home,Self-employed,14,Fair,0.515117643,146043.0,3.0,South Jonathanside,IL,Bolivia,1.0,2,Low
47,Non-binary,Bachelor's,Married,46583.0,627.0,11066.0,Personal,Employed,14,Excellent,0.2061143689253855,245609.0,3.0,West Teresaberg,GU,New Zealand,1.0,1,Low
39,Male,High School,Single,65985.449504092,715.0,22850.95765918297,Auto,Unemployed,17,Good,0.39968191945536047,117566.66239608909,0.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
43,Non-binary,High School,Single,103928.92335425757,805.0,31961.044974885193,Personal,Self-employed,34,Good,0.05788020589262635,136990.25665684804,2.0,Synthetic,Synthetic,Synthetic,0.0,1,Low
50,Non-binary,Bachelor's,Divorced,87507.0,791.0,28989.0,Auto,Self-employed,15,Poor,0.4664994432249219,129479.0,3.0,West Kaitlynchester,GU,Cote d'Ivoire,3.0,0,Low
58,Male,High School,Married,62850.0,748.0,36084.0,Auto,Employed,0,Poor,0.5460605673220984,104837.0,1.0,Rodriguezton,AZ,Antigua and Barbuda,3.0,0,Low
47,Female,Bachelor's,Widowed,83236.0,610.0,36626.0,Personal,Unemployed,4,Good,0.5835853710957501,230146.0,4.0,East Margaret,FL,Saint Kitts and Nevis,3.0,1,Medium
67,Female,High School,Single,109340.70070617856,651.0,126286.51077307915,Home,Employed,11,Fair,0.2438454415231482,233849.5330756451,0.0,Synthetic,Synthetic,Synthetic,1.0,2,Medium
62,Male,Bachelor's,Single,33207.04800697804,596.0,21059.4596526128,Auto,Employed,31,Fair,0.6152631747364211,29622.299320536982,2.0,Synthetic,Synthetic,Synthetic,2.0,1,High
30,Non-binary,High School,Married,39309.0,752.0,24916.0,Home,Unemployed,17,Fair,0.2750571910974339,209791.0,0.0,Mcfarlandton,IN,Algeria,2.0,0,High
48,Non-binary,Bachelor's,Married,32088.27185477598,641.0,20316.12340164994,Business,Employed,29,Fair,0.5698106286458771,99484.02571374478,3.0,Synthetic,Synthetic,Synthetic,4.0,1,High
66,Non-binary,Master's,Divorced,28198.0,781.0,26857.0,Auto,Unemployed,0,Excellent,0.4600281240415467,80228.0,2.0,Melissaville,WY,Bermuda,1.0,1,Low
47,Non-binary,Bachelor's,Single,70734.0,736.0,7676.0,Auto,Unemployed,9,Good,0.2067076686090525,183917.0,1.0,Chenside,MO,Mozambique,3.0,2,Medium
46,Male,PhD,Divorced,50353.0,681.0,14250.0,Auto,Employed,0,Excellent,0.3809217809781445,104860.0,1.0,East Travisborough,WV,Croatia,3.0,1,Low
27,Non-binary,Master's,Widowed,74456.40164864628,670.0,29922.213271715365,Home,Self-employed,1,Fair,0.36494580660067694,217869.73948284393,4.0,Synthetic,Synthetic,Synthetic,2.0,2,Medium
57,Male,PhD,Widowed,90030.0,690.0,43194.0,Business,Employed,12,Good,0.4445933562099697,124972.0,0.0,Priceview,TN,North Macedonia,0.0,0,High
52,Female,High School,Widowed,94826.0,659.0,35897.0,Personal,Employed,3,Good,0.4327491313349589,128972.0,1.0,Port Frederickfort,MI,Japan,3.0,1,Medium
50,Non-binary,PhD,Widowed,24096.0,704.0,23889.0,Home,Employed,6,Poor,0.4797245654522328,71600.0,1.0,Michaelshire,MP,Mozambique,0.0,1,Low
23,Non-binary,Bachelor's,Married,25608.620591406572,593.0,29759.605055091914,Business,Unemployed,27,Poor,0.4084519272270766,48314.57339375832,5.0,Synthetic,Synthetic,Synthetic,3.0,0,High
57,Male,PhD,Divorced,56365.0,724.0,47706.0,Home,Employed,12,Poor,0.5475366375017713,231500.0,1.0,Brownland,MD,Cayman Islands,1.0,1,Low
43,Non-binary,PhD,Single,20037.0,668.0,32347.0,Home,Self-employed,19,Excellent,0.3056422304965247,53012.0,3.0,Kevinshire,MP,Palau,0.0,2,Low
35,Female,Bachelor's,Single,68779.09240130294,649.0,117123.05323343592,Business,Employed,4,Fair,0.4616220017090447,37327.41143705092,1.0,Synthetic,Synthetic,Synthetic,3.0,2,High
45,Male,Bachelor's,Divorced,30843.222103197782,631.0,17037.687630264445,Personal,Self-employed,7,Fair,0.681820408879701,48554.27048211684,2.0,Synthetic,Synthetic,Synthetic,3.0,0,High
53,Female,PhD,Married,51566.0,696.0,18771.0,Personal,Self-employed,18,Excellent,0.1461494208544608,25158.0,0.0,Nelsonville,ME,Brazil,3.0,1,Low
35,Female,High School,Divorced,83363.38336999212,710.0,99768.94907686324,Home,Employed,36,Fair,0.3905612965864903,158541.31145471963,2.0,Synthetic,Synthetic,Synthetic,0.0,2,Medium
40,Female,High School,Divorced,20975.0,689.0,38601.0,Auto,Unemployed,9,Good,0.392382315475529,61744.0,4.0,Myerstown,WV,Equatorial Guinea,2.0,0,Medium
19,Male,Bachelor's,Single,49012.70081122186,662.0,51260.94768270706,Personal,Self-employed,11,Good,0.22597971863968494,225246.37926340086,1.0,Synthetic,Synthetic,Synthetic,2.0,0,Medium
54,Female,Bachelor's,Divorced,111797.0,613.0,7283.0,Business,Employed,13,Good,0.4392223199223789,254100.0,1.0,Kevinshire,NE,Liechtenstein,3.0,1,Low
29,Non-binary,Bachelor's,Widowed,33335.0,787.0,13389.0,Business,Employed,12,Fair,0.362318231200999,64305.0,3.0,Scotttown,OK,Estonia,1.0,2,Low
57,Male,Bachelor's,Single,87009.0,681.0,49597.0,Business,Employed,15,Excellent,0.1125775010299258,211049.0,1.0,Peterberg,CA,Montenegro,2.0,2,Low
59,Male,High School,Married,64929.0,759.0,18028.0,Personal,Self-employed,10,Poor,0.2168278487782838,268917.0,4.0,Austinshire,IA,Isle of Man,2.0,2,Medium
66,Female,PhD,Married,78323.87051102096,666.0,41197.22260850159,Home,Self-employed,15,Fair,0.3631633607140157,167862.45849551674,1.0,Synthetic,Synthetic,Synthetic,2.0,2,Medium
69,Female,High School,Widowed,78491.0,712.0,25735.0,Business,Self-employed,19,Fair,0.3209049041587044,161845.0,2.0,Brianaton,LA,Dominican Republic,1.0,0,High
